0,0.172364,0.0821095,0.0903677,0.039653,0.0378138,0.0147628,0.0269371,0.0176345,0.0185359,0.0139449,0.0126472,0.011874,0.0105833,0.00657672,0.0108519,0.00499531,0.00639529,0.00367573,0.00281129,0.00648645,0.0015294,0.00350865,0.00222333,0.00350789,0.00162994,0.00241606,0.00327302,0.000777289,0.0015173
0,0.168215,0.0930552,0.0800741,0.0310707,0.0416248,0.0113685,0.0293858,0.00978562,0.0112827,0.0233837,0.0102534,0.0153721,0.00590173,0.0114721,0.00785832,0.00479409,0.0056467,0.00282172,0.003523,0.00214366,0.00390825,0.00348447,0.0026523,0.00214046,0.0018256,0.00151759,0.00262069,0.00160546,0.00327116
0,0.157888,0.0940236,0.0698048,0.0246838,0.0352186,0.0106771,0.0321212,0.0105008,0.0062842,0.0201166,0.00797419,0.0148283,0.00562624,0.00862805,0.00738689,0.007242,0.00251959,0.00389024,0.00225307,0.00216664,0.0028788,0.00226672,0.00212142,0.00283899,0.0016473,0.00397454,0.00306267,0.00108571,0.00197678
0,0.166226,0.125573,0.0686566,0.0332886,0.0335719,0.0210799,0.0211387,0.0102792,0.0124552,0.0133568,0.0154098,0.0105166,0.0109145,0.00777065,0.0115043,0.00654973,0.00507113,0.00644069,0.00375532,0.00382795,0.00293677,0.00384753,0.0018539,0.00243556,0.00102117,0.00306531,0.00104694,0.00231547,0.00155171
0,0.171241,0.0969429,0.0784574,0.0336235,0.0384323,0.0150949,0.0288639,0.00992137,0.0136255,0.0165876,0.0122196,0.0133383,0.00805418,0.00900797,0.0105929,0.005863,0.00658839,0.00388669,0.00329824,0.00550004,0.00194638,0.00515098,0.00211792,0.00380109,0.00140509,0.002147,0.00197166,0.00207651,0.00112904
0,0.190201,0.104639,0.108306,0.0528361,0.064471,0.0241468,0.0154757,0.00912352,0.0221808,0.00884939,0.0166963,0.00465251,0.00484669,0.0058613,0.00356761,0.00806545,0.0066869,0.00320112,0.00281965,0.00233202,0.00279717,0.00179295,0.0027932,0.00239905,0.00155309,0.00139639,0.0016894,0.00315364,0.00179396
0,0.178194,0.095007,0.0899042,0.0509832,0.0605183,0.0172147,0.0175218,0.00481983,0.0232336,0.00799509,0.0167295,0.00383355,0.00709345,0.00661147,0.00476281,0.00846097,0.0029563,0.00590971,0.00300053,0.00167216,0.00304332,0.00322524,0.00430132,0.00130398,0.0025138,0.00145104,0.00149578,0.00149433,0.00185139
0,0.187932,0.107193,0.105674,0.0528515,0.0616188,0.0229276,0.011501,0.00565879,0.023474,0.00981578,0.015627,0.00423098,0.00402574,0.00663234,0.0036433,0.00744016,0.00495553,0.00265626,0.0031808,0.00200372,0.00340167,0.00145425,0.0024186,0.00306756,0.00248969,0.00134672,0.00106477,0.0026061,0.0025152
0,0.166985,0.127673,0.106439,0.0489002,0.047421,0.031745,0.0132427,0.00491693,0.021117,0.00985897,0.0154855,0.00215542,0.00329277,0.00386163,0.00640899,0.00484066,0.00400245,0.00451493,0.00350653,0.00222253,0.00333549,0.00139848,0.00321524,0.00164048,0.00277081,0.00324861,0.00166963,0.0022198,0.000551487
0,0.178262,0.0830753,0.102351,0.049017,0.0600294,0.0192641,0.0150705,0.00927488,0.0229743,0.0120197,0.0136615,0.0023865,0.00678125,0.0058256,0.00445388,0.00692895,0.00306758,0.00475361,0.0046482,0.00232277,0.00467726,0.00223438,0.0035381,0.00092439,0.00188892,0.00189137,0.00109134,0.0018275,0.00170944
0,0.155121,0.0985669,0.083836,0.0251718,0.042251,0.021304,0.0161954,0.0153569,0.0191941,0.00835523,0.00676818,0.0100389,0.00771422,0.00778421,0.01029,0.00584532,0.00707668,0.0072577,0.00342928,0.00584324,0.00380764,0.00419438,0.00348437,0.000904663,0.00339332,0.00210308,0.00269162,0.00230748,0.00136819
0,0.157739,0.111655,0.0814827,0.033406,0.0425498,0.0174,0.0185664,0.00966908,0.015803,0.0102384,0.0129063,0.011051,0.00632612,0.00649944,0.0101566,0.00510698,0.0103477,0.00499352,0.00407744,0.00632554,0.00432515,0.00390023,0.00217024,0.00246988,0.00349488,0.00223539,0.00340974,0.00159193,0.00132152
0,0.154695,0.106316,0.0796787,0.0312792,0.0445295,0.016446,0.0162683,0.0114509,0.0170469,0.0091209,0.0108617,0.00952091,0.00663557,0.00763205,0.009532,0.00683309,0.00917045,0.00571202,0.00399747,0.00605361,0.00387849,0.00554958,0.00291734,0.00227022,0.00384887,0.00146009,0.00202459,0.00182832,0.00116689
0,0.166556,0.113827,0.0864934,0.0388537,0.0403418,0.0183689,0.0168294,0.0100761,0.0184028,0.00820918,0.0100442,0.0100807,0.00914223,0.0034015,0.0108054,0.00619523,0.00923957,0.00546531,0.00533402,0.00630531,0.00434629,0.00432199,0.00454103,0.0022238,0.00209088,0.003014,0.00264347,0.000996937,0.00137424
0,0.163631,0.114056,0.0823102,0.0415754,0.0451626,0.0185817,0.0197445,0.00779091,0.0179571,0.0104254,0.0137191,0.0102627,0.00887324,0.00743182,0.0106446,0.0042179,0.0111766,0.00540331,0.00456135,0.00575485,0.0036724,0.00303157,0.00461759,0.00428806,0.00350524,0.00105261,0.00199483,0.00210343,0.00180379
0,0.1344,0.0970806,0.0503629,0.0320682,0.034783,0.0180604,0.0239368,0.0103849,0.00314094,0.00987985,0.00547068,0.0179657,0.00591705,0.00932565,0.00626555,0.00415966,0.00587553,0.00360401,0.00492858,0.0043931,0.00213139,0.00381525,0.00263508,0.00254034,0.00212734,0.00257702,0.00320115,0.00154051,0.00166525
0,0.13328,0.0998248,0.0554872,0.0271315,0.0363016,0.0154571,0.0237921,0.00621429,0.00320813,0.0117112,0.00505132,0.0155624,0.00493083,0.0102047,0.00598354,0.00759099,0.0041176,0.00310223,0.00344728,0.00534573,0.00509752,0.00244367,0.00159296,0.00242225,0.00192373,0.00239602,0.000911763,0.000637782,0.000480223
0,0.144541,0.108232,0.0527439,0.0324749,0.0373627,0.0146874,0.0242224,0.00586671,0.00311094,0.0127364,0.00635595,0.0165171,0.00484013,0.0112631,0.00530759,0.00514972,0.00340858,0.00692185,0.00563942,0.00349411,0.00235848,0.00429304,0.00313046,0.00263249,0.000274595,0.00135329,0.00227507,0.000682237,0.00115247
0,0.12241,0.0965372,0.0581434,0.0223599,0.0343137,0.0158841,0.0201321,0.00606636,0.00375322,0.0131146,0.0064616,0.0172176,0.00352774,0.0110429,0.00824383,0.00382288,0.00482243,0.00483446,0.00634866,0.00281022,0.00335243,0.00175342,0.00187254,0.00221875,0.000709837,0.00238552,0.00165179,0.00174037,0.00137525
0,0.133369,0.0956592,0.0496185,0.0303781,0.0309159,0.00783905,0.0246724,0.0061427,0.00533494,0.013798,0.00419003,0.0127297,0.00487857,0.0101502,0.00628514,0.00543492,0.00282217,0.00385423,0.00344363,0.00403465,0.00215751,0.00305404,0.00161705,0.00231305,0.000776669,0.00179705,0.00149201,0.00187242,0.00160782
0,0.171572,0.0982222,0.100768,0.0417169,0.0471642,0.0220784,0.014785,0.00378031,0.0218818,0.0114209,0.00939695,0.00594162,0.00642909,0.00707274,0.0036454,0.00414344,0.00329342,0.00302026,0.00357831,0.00135289,0.00382486,0.00195775,0.0024281,0.00204839,0.00139178,0.00176286,0.00146362,0.00187546,0.00100257
0,0.145663,0.103539,0.0775957,0.0467441,0.0331007,0.0246742,0.0204585,0.0058284,0.0188178,0.00387583,0.0098657,0.0103893,0.0102184,0.0094751,0.00563853,0.00810299,0.00469836,0.00722877,0.00284542,0.0023893,0.0050565,0.00320905,0.00342034,0.00206143,0.00154237,0.0012563,0.00174746,0.00179658,0.00118811
0,0.142942,0.0971089,0.0679301,0.0485473,0.0322375,0.0193283,0.0143924,0.0102867,0.0225467,0.00617644,0.0111648,0.0116084,0.0123753,0.00899916,0.00670258,0.00648467,0.00719129,0.00315119,0.00346786,0.00605763,0.00511543,0.00445101,0.00276014,0.00246422,0.00163966,0.00103324,0.00261844,0.00178484,0.000857639
0,0.156487,0.112164,0.0819715,0.048257,0.0419749,0.023699,0.0191004,0.00462895,0.0210085,0.0078651,0.00834516,0.00915469,0.00989457,0.00778968,0.00382525,0.00636495,0.00530712,0.00530923,0.00304111,0.00207717,0.00512334,0.00280805,0.00400039,0.00170435,0.00272403,0.00107281,0.00149255,0.00181415,0.000955326
0,0.160173,0.111141,0.0847907,0.0439448,0.0412528,0.0251724,0.0188168,0.00535454,0.0192101,0.00696422,0.0108455,0.00857688,0.00991256,0.00992376,0.00237719,0.00586054,0.0044732,0.00743462,0.00308621,0.00112578,0.00531388,0.00218101,0.00400995,0.00176498,0.00247539,0.00163117,0.000571902,0.00220832,0.000779301
1,0.379976,0.162842,0.056507,0.05868,0.0593727,0.0633834,0.0329445,0.0347889,0.0352653,0.0229569,0.0205555,0.0208717,0.011412,0.0163251,0.00581975,0.00532912,0.0060047,0.00510297,0.00692348,0.00703644,0.00222457,0.0063698,0.00865372,0.00622468,0.00372801,0.00462917,0.002731,0.00141475,0.00162177
1,0.375996,0.147082,0.0353757,0.0846517,0.0646282,0.0798341,0.0366666,0.0238359,0.0202155,0.0138274,0.016223,0.0206605,0.0146712,0.0169772,0.00556377,0.0131152,0.00594416,0.0079591,0.00945339,0.0023308,0.00467841,0.00295332,0.00428298,0.00442509,0.00557169,0.00642553,0.00271834,0.00162717,0.00243818
1,0.364844,0.152616,0.0441764,0.101783,0.0713678,0.0823826,0.0270446,0.00912211,0.0146404,0.0120755,0.0106949,0.016788,0.012997,0.0182447,0.011435,0.0161169,0.00670451,0.00261119,0.0028037,0.00511077,0.00889565,0.00717668,0.00663123,0.00269,0.00277718,0.00240137,0.00293451,0.00299661,0.00240665
1,0.409765,0.156747,0.0450575,0.103707,0.0837885,0.0812395,0.0213285,0.0117215,0.0143505,0.0121498,0.00962153,0.014866,0.0139051,0.0148319,0.0172718,0.0148763,0.00782068,0.00269765,0.00418339,0.00513801,0.00867342,0.00750132,0.0045297,0.0025445,0.0015563,0.00361788,0.00446101,0.00386223,0.00246179
